precision,recall,threshold
0.8454773869346733,0.8973333333333333,12.774669647216797
0.8454288407163054,0.897,12.775306701660156
0.8453802639849152,0.8966666666666666,12.776817321777344
0.8456460232631248,0.8966666666666666,12.776979446411133
0.8455974842767295,0.8963333333333333,12.778634071350098
0.8461296412838263,0.8963333333333333,12.78410530090332
0.846081208687441,0.896,12.786575317382812
0.8460327455919395,0.8956666666666667,12.790103912353516
0.8459842519685039,0.8953333333333333,12.792257308959961
0.8467843631778058,0.8953333333333333,12.796006202697754
0.8467360454115421,0.895,12.798887252807617
0.8483412322274881,0.895,12.812114715576172
0.8482932996207333,0.8946666666666667,12.812908172607422
